      162  36.777042    3.468175     6.403     9763.1     3853.8    -3710.6     47.6     54.9     58.5 2003  5 26  3 12 45.090 1.4     0     0   132   129  0.000  0.041   1
      163  36.865504    3.746461    11.112    35940.4    -1440.7      998.1    131.7    203.5    156.0 2003  5 26  3 35 37.890 2.1     0     0    33    11  0.000  0.035   1
      164  36.830915    3.549715     9.155    19123.2     4903.8     -959.3    100.7     85.2    116.8 2003  5 26  3 38 34.590 1.9     0     0    59    53  0.000  0.043   1
      165  36.791161    3.416364     6.859     6735.4     7688.3    -3254.5     67.7     78.4     81.9 2003  5 26  3 45  3.410 2.2     0     0    30    29  0.000  0.017   1
      166  36.864323    3.517300    10.912    18713.2     9590.5      797.9    117.5     96.0    182.1 2003  5 26  3 54 47.010 2.4     0     0    57    36  0.000  0.028   1
      167  36.875607    3.655179     6.406    29716.0     3938.4    -3707.8    140.3    149.6    267.4 2003  5 26  4  5 37.050 3.3     0     0    16     8  0.000  0.013   1
      168  36.765843    3.434758     5.728     6583.4     4437.0    -4385.7     82.5     99.5     97.3 2003  5 26  4 10 49.600 1.4     0     0   163   136  0.000  0.052   1
      169  36.755035    3.443783     6.757     6606.4     2991.9    -3357.1    152.7    196.5    140.1 2003  5 26  4 29  8.380 0.7     0     0   225   166  0.000  0.052   1
      170  36.697750    3.386793     7.928    -1125.7      433.4    -2185.6    138.5     86.3    157.2 2003  5 26  4 41  3.440 2.6     0     0   156   138  0.000  0.041   1
      171  36.858477    3.643689     9.829    27822.6     2901.3     -285.1    196.6    285.6    322.5 2003  5 26  5 20 20.110 1.7     0     0    18    12  0.000  0.021   1
      172  36.778197    3.459115     6.339     9154.2     4402.1    -3774.9     57.6     67.9     86.0 2003  5 26  5 30 57.520 1.4     0     0   171   131  0.000  0.050   1
