 138.561    37.507 2007      7      17    1.7  16.48      23       0
 138.530    37.488 2007      7      17    1.8  18.27      23       2
 138.541    37.437 2007      7      17    1.5  20.75      23       3
 138.538    37.371 2007      7      17    1.1  18.67      23      17
 138.601    37.551 2007      7      17    1.9  18.65      23      18
 138.504    37.367 2007      7      17    1.3  16.96      23      54
 138.547    37.441 2007      7      17    1.9  20.18      23      59
 139.936    37.245 2007      7      18    1.1   4.51       0       6
 138.600    37.527 2007      7      18    1.6  16.56       0       7
 138.566    37.438 2007      7      18    1.5  20.61       0       9
 138.624    37.515 2007      7      18    1.6  20.99       0      11
