> break
   -116.45820000000    33.498100000000
   -116.44270000000    33.492900000000
   -116.42710000000    33.485900000000
   -116.41180000000    33.477800000000
   -116.39520000000    33.468800000000
   -116.37420000000    33.457300000000
   -116.35620000000    33.448400000000
   -116.33940000000    33.441300000000
   -116.32620000000    33.437500000000
   -116.30760000000    33.429400000000
   -116.29410000000    33.426700000000
   -116.27830000000    33.422500000000
> break
   -118.75000000000    34.347000000000
   -118.74000000000    34.342800000000
   -118.72880000000    34.339000000000
   -118.71300000000    34.337700000000
   -118.69890000000    34.335900000000
   -118.68280000000    34.332900000000
   -118.66700000000    34.329900000000
   -118.65070000000    34.325200000000
   -118.63740000000    34.322400000000
   -118.62420000000    34.317700000000
   -118.61070000000    34.313200000000
   -118.59560000000    34.306100000000
   -118.58090000000    34.300700000000
   -118.56670000000    34.296100000000
   -118.55180000000    34.291700000000
   -118.53790000000    34.289400000000
   -118.52770000000    34.290200000000
   -118.51550000000    34.293600000000
   -118.50650000000    34.299200000000
   -118.49790000000    34.306900000000
   -118.48940000000    34.314300000000
   -118.48060000000    34.318400000000
   -118.47040000000    34.323100000000
   -118.45920000000    34.324100000000
   -118.44740000000    34.322700000000
   -118.43950000000    34.323100000000
   -118.43040000000    34.324800000000
   -118.41960000000    34.325100000000
   -118.40780000000    34.323600000000
   -118.39540000000    34.321000000000
   -118.38190000000    34.317100000000
   -118.36740000000    34.315400000000
   -118.35560000000    34.316700000000
   -118.34580000000    34.318400000000
   -118.33360000000    34.318400000000
   -118.31580000000    34.318900000000
> break
   -119.91450000000    34.420100000000
   -119.89080000000    34.417800000000
   -119.87390000000    34.418100000000
   -119.85440000000    34.417900000000
   -119.82500000000    34.418700000000
   -119.80210000000    34.420400000000
   -119.78100000000    34.421000000000
   -119.75310000000    34.424100000000
   -119.73220000000    34.428700000000
   -119.71170000000    34.433800000000
   -119.69170000000    34.434900000000
   -119.66520000000    34.433300000000
   -119.64080000000    34.428900000000
   -119.61880000000    34.427100000000
   -119.59820000000    34.424100000000
   -119.57720000000    34.420300000000
   -119.55830000000    34.416000000000
   -119.54000000000    34.413600000000
   -119.52220000000    34.412800000000
   -119.50350000000    34.411100000000
   -119.48730000000    34.408800000000
   -119.46900000000    34.406900000000
   -119.44800000000    34.402700000000
   -119.43200000000    34.400100000000
   -119.41520000000    34.399100000000
   -119.40210000000    34.397800000000
   -119.38910000000    34.398800000000
   -119.37220000000    34.401600000000
   -119.35150000000    34.404400000000
   -119.33380000000    34.407700000000
   -119.31600000000    34.410800000000
   -119.30170000000    34.413600000000
   -119.28360000000    34.413400000000
   -119.26390000000    34.419000000000
   -119.25210000000    34.421400000000
   -119.23840000000    34.424600000000
   -119.21840000000    34.429300000000
   -119.20780000000    34.431900000000
   -119.18940000000    34.434800000000
   -119.17400000000    34.437100000000
   -119.15720000000    34.437200000000
   -119.14010000000    34.433600000000
   -119.12750000000    34.430400000000
   -119.11420000000    34.427200000000
   -119.09690000000    34.422300000000
> break
   -119.08720000000    34.422100000000
   -119.07450000000    34.420000000000
   -119.06460000000    34.419000000000
   -119.05360000000    34.417200000000
   -119.04070000000    34.416000000000
   -119.02800000000    34.413200000000
   -119.01390000000    34.411000000000
   -119.00020000000    34.410800000000
   -118.98750000000    34.411700000000
   -118.97530000000    34.417000000000
   -118.96780000000    34.422600000000
   -118.95930000000    34.429500000000
   -118.94910000000    34.434700000000
   -118.94090000000    34.439300000000
   -118.93060000000    34.441300000000
   -118.92580000000    34.437400000000
   -118.92250000000    34.432900000000
   -118.92020000000    34.426000000000
   -118.91940000000    34.417400000000
   -118.91690000000    34.410900000000
   -118.91180000000    34.403400000000
   -118.90560000000    34.397700000000
   -118.89910000000    34.392200000000
   -118.89150000000    34.387100000000
   -118.88300000000    34.382900000000
   -118.87640000000    34.381400000000
   -118.86930000000    34.380100000000
   -118.85310000000    34.379100000000
   -118.84360000000    34.378300000000
> break
   -120.30430000000    34.436300000000
   -120.28920000000    34.447100000000
   -120.28230000000    34.455600000000
   -120.26980000000    34.467200000000
   -120.25600000000    34.477100000000
   -120.24230000000    34.483000000000
   -120.23000000000    34.493400000000
   -120.20630000000    34.505800000000
   -120.19680000000    34.511700000000
   -120.18650000000    34.519400000000
   -120.17880000000    34.524300000000
   -120.16760000000    34.527300000000
   -120.15350000000    34.528600000000
   -120.13380000000    34.532000000000
   -120.11140000000    34.538100000000
   -120.09420000000    34.544200000000
   -120.07660000000    34.548800000000
   -120.05690000000    34.550800000000
   -120.00000000000    34.551300000000
   -119.98030000000    34.551400000000
   -119.96320000000    34.548000000000
   -119.94760000000    34.543900000000
   -119.93280000000    34.540000000000
   -119.91570000000    34.537000000000
   -119.89770000000    34.538000000000
   -119.88140000000    34.539600000000
   -119.86650000000    34.541100000000
   -119.85090000000    34.542400000000
   -119.83090000000    34.541300000000
   -119.81160000000    34.538800000000
   -119.79320000000    34.532600000000
   -119.76880000000    34.523900000000
   -119.74880000000    34.515900000000
   -119.73000000000    34.509100000000
   -119.70720000000    34.502700000000
   -119.69240000000    34.498400000000
   -119.68070000000    34.497000000000
   -119.66890000000    34.495200000000
   -119.65490000000    34.492500000000
   -119.63790000000    34.490800000000
   -119.62060000000    34.488300000000
   -119.60360000000    34.485900000000
   -119.58860000000    34.483900000000
   -119.57110000000    34.481900000000
   -119.54840000000    34.480300000000
   -119.53130000000    34.480000000000
   -119.51040000000    34.480100000000
   -119.49130000000    34.480400000000
   -119.46530000000    34.481400000000
   -119.44390000000    34.484700000000
   -119.42070000000    34.486600000000
   -119.40110000000    34.487900000000
   -119.38140000000    34.491000000000
   -119.36500000000    34.492800000000
   -119.34320000000    34.493300000000
   -119.32510000000    34.494200000000
   -119.30700000000    34.494900000000
   -119.29230000000    34.495600000000
   -119.27830000000    34.499900000000
   -119.26400000000    34.502900000000
   -119.25050000000    34.506900000000
   -119.23370000000    34.509800000000
   -119.22160000000    34.513100000000
   -119.20600000000    34.516300000000
   -119.18750000000    34.517700000000
   -119.16920000000    34.520000000000
   -119.15090000000    34.521500000000
   -119.12930000000    34.522000000000
   -119.11040000000    34.524600000000
   -119.09060000000    34.527400000000
   -119.07520000000    34.529900000000
   -119.05740000000    34.532700000000
   -119.04260000000    34.535000000000
   -119.02890000000    34.539200000000
   -119.01410000000    34.544500000000
   -118.99970000000    34.550100000000
   -118.97960000000    34.552500000000
   -118.95540000000    34.556600000000
   -118.93270000000    34.561600000000
   -118.90400000000    34.569400000000
   -118.88110000000    34.575900000000
> break
   -116.48740000000    34.481500000000
   -116.48130000000    34.476700000000
   -116.47220000000    34.468800000000
   -116.46360000000    34.462900000000
   -116.44710000000    34.453900000000
   -116.43400000000    34.448500000000
   -116.42010000000    34.441100000000
   -116.40310000000    34.427800000000
   -116.38780000000    34.412000000000
   -116.37880000000    34.402800000000
   -116.36470000000    34.387900000000
   -116.35400000000    34.378200000000
   -116.34060000000    34.364100000000
   -116.33360000000    34.355700000000
   -116.32080000000    34.341800000000
   -116.30890000000    34.331800000000
   -116.30000000000    34.323200000000
   -116.28510000000    34.309600000000
   -116.27800000000    34.300300000000
   -116.26500000000    34.280700000000
> break
   -116.75900000000    34.539600000000
   -116.75540000000    34.527100000000
   -116.75240000000    34.515600000000
   -116.74780000000    34.503600000000
   -116.73860000000    34.485000000000
   -116.73070000000    34.469200000000
   -116.72410000000    34.455100000000
   -116.71780000000    34.442100000000
   -116.70990000000    34.427600000000
   -116.70220000000    34.412700000000
   -116.69210000000    34.396800000000
   -116.68350000000    34.384800000000
   -116.67100000000    34.371800000000
   -116.65570000000    34.357500000000
   -116.64090000000    34.345500000000
   -116.62260000000    34.334400000000
   -116.60240000000    34.326600000000
   -116.58130000000    34.319300000000
   -116.56380000000    34.314400000000
   -116.54350000000    34.307100000000
   -116.52910000000    34.303200000000
   -116.51530000000    34.299300000000
> break
   -119.39920000000    34.657600000000
   -119.39480000000    34.651500000000
   -119.38810000000    34.647900000000
   -119.38120000000    34.645500000000
   -119.37270000000    34.644100000000
   -119.36000000000    34.640000000000
   -119.35550000000    34.636200000000
   -119.34740000000    34.630100000000
   -119.34140000000    34.624700000000
   -119.33310000000    34.619200000000
   -119.32240000000    34.613900000000
   -119.31350000000    34.611300000000
   -119.30270000000    34.610200000000
   -119.28720000000    34.607800000000
   -119.27100000000    34.605000000000
   -119.25730000000    34.602000000000
   -119.24250000000    34.597000000000
   -119.22730000000    34.593700000000
   -119.21170000000    34.590100000000
   -119.20070000000    34.589100000000
   -119.18590000000    34.586900000000
   -119.17440000000    34.584600000000
   -119.16490000000    34.581400000000
   -119.15220000000    34.575900000000
   -119.13780000000    34.569000000000
   -119.12430000000    34.565000000000
   -119.11060000000    34.564000000000
   -119.09560000000    34.564000000000
   -119.08290000000    34.563600000000
   -119.07060000000    34.563300000000
   -119.05650000000    34.564000000000
   -119.04170000000    34.565000000000
   -119.02570000000    34.565800000000
